step,time,N,condition,initial_seed_enabled,metastable_seed_enabled,initial_seed_amplitude,metastable_seed_amplitude,parent_plane_occupation,f_outside_parent,q1,q2,q3,q4,rank_Q,dominant_plane_occupation,non_dominant_occupation,kernel_occupation,residual_occupation,norm_Z,dagger_norm_error,zero_square_real,zero_square_imag,zero_square_abs,projection_closure_error,crossing_detected,metastable_start_detected
2100,2100,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.9999996848e-01,3.1521178334e-08,1.4142135624e+00,1.4142135498e+00,1.8860757885e-04,6.3361397866e-06,4,9.9999999664e-01,2.4999548345e-11,3.1496178786e-08,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-1.4988010832e-15,1.0356569214e-15,1.8218095251e-15,0.0000000000e+00,0,0
2200,2200,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.9999945650e-01,5.4349782608e-07,1.4142135621e+00,1.4142133387e+00,7.9547448161e-04,2.7685418296e-05,4,9.9999993936e-01,5.3934532224e-10,5.4295848076e-07,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-1.7763568394e-15,1.0916764797e-15,2.0849942823e-15,0.0000000000e+00,0,0
2300,2300,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.9998984253e-01,1.0157471150e-05,1.4142135233e+00,1.4142088471e+00,3.6519726452e-03,3.3250993671e-04,4,9.9999875355e-01,2.6269807477e-08,1.0131201342e-05,0.0000000000e+00,1.0000000000e+00,2.2204460493e-15,-1.7208456882e-15,1.0785853901e-15,2.0309249928e-15,0.0000000000e+00,0,0
2400,2400,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.9991300088e-01,8.6999118667e-05,1.4142088479e+00,1.4141795678e+00,9.8056094594e-03,3.6516619520e-03,4,9.9999591623e-01,1.0161708197e-06,8.5982947847e-05,0.0000000000e+00,1.0000000000e+00,2.9976021665e-15,-4.1078251911e-15,1.0462293930e-15,4.2389649377e-15,0.0000000000e+00,0,0
2500,2500,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.9976571527e-01,2.3428472891e-04,1.4142030276e+00,1.4141350244e+00,1.4904121013e-02,5.4586484474e-03,4,9.9999661503e-01,5.0059010083e-06,2.2927882790e-04,0.0000000000e+00,1.0000000000e+00,1.2212453271e-15,-2.9976021665e-15,1.0436060273e-15,3.1740718783e-15,0.0000000000e+00,0,0
2600,2600,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.9955184551e-01,4.4815448645e-04,1.4141639901e+00,1.4141138648e+00,1.6792185251e-02,1.1840990156e-02,4,9.9999015768e-01,9.5319484707e-06,4.3862253798e-04,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,-3.8857805862e-16,1.0077466076e-15,1.0800676519e-15,0.0000000000e+00,0,0
2700,2700,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.9908940094e-01,9.1059905702e-04,1.4140739867e+00,1.4140543073e+00,2.1223004242e-02,1.9868573208e-02,4,9.9997772101e-01,2.2721781580e-05,8.8787727544e-04,0.0000000000e+00,1.0000000000e+00,2.2204460493e-15,-2.8865798640e-15,1.0386032013e-15,3.0677418277e-15,0.0000000000e+00,0,0
2800,2800,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.9814367652e-01,1.8563234773e-03,1.4139662501e+00,1.4138222369e+00,3.3266836071e-02,2.6446995430e-02,4,9.9996195800e-01,6.2937764965e-05,1.7933857123e-03,0.0000000000e+00,1.0000000000e+00,2.6645352591e-15,-1.3322676296e-15,1.0390258706e-15,1.6895300520e-15,0.0000000000e+00,0,0
2900,2900,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.9649245131e-01,3.5075486942e-03,1.4137005641e+00,1.4134932889e+00,4.5130058653e-02,3.8088253737e-02,4,9.9994594043e-01,1.5658718470e-04,3.3509615095e-03,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-1.3877787808e-15,1.0466288500e-15,1.7382065165e-15,0.0000000000e+00,0,0
3000,3000,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.9410772839e-01,5.8922716093e-03,1.4132689289e+00,1.4130800543e+00,5.6610601115e-02,5.1681085943e-02,4,9.9993440425e-01,3.4439018263e-04,5.5478814267e-03,0.0000000000e+00,1.0000000000e+00,1.9984014443e-15,-1.7763568394e-15,1.0393588849e-15,2.0580841850e-15,0.0000000000e+00,0,0
3100,3100,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.9088380199e-01,9.1161980090e-03,1.4127046638e+00,1.4124913087e+00,6.9773224943e-02,6.5311047280e-02,4,9.9991853236e-01,6.6455522089e-04,8.4516427882e-03,0.0000000000e+00,1.0000000000e+00,2.2204460493e-15,-1.7208456882e-15,9.8260008862e-16,1.9816187365e-15,0.0000000000e+00,0,0
3200,3200,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.8664145787e-01,1.3358542133e-02,1.4120007095e+00,1.4116525230e+00,8.5071466585e-02,7.9082213494e-02,4,9.9989755052e-01,1.1689880677e-03,1.2189554065e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-15,-2.0539125956e-15,9.9658583547e-16,2.2829236250e-15,0.0000000000e+00,0,0
3300,3300,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.8149387468e-01,1.8506125318e-02,1.4111554886e+00,1.4106246129e+00,1.0068863632e-01,9.2952606222e-02,4,9.9989254703e-01,1.9094294634e-03,1.6596695855e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-1.9428902931e-15,1.0175762844e-15,2.1932360077e-15,0.0000000000e+00,0,0
3400,3400,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.7642548335e-01,2.3574516652e-02,1.4103275718e+00,1.4096252374e+00,1.1382745692e-01,1.0476707666e-01,4,9.9989827632e-01,2.7672076623e-03,2.0807308989e-02,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-3.5527136788e-15,9.8388283039e-16,3.6864345793e-15,0.0000000000e+00,0,0
3500,3500,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.7246046409e-01,2.7539535912e-02,1.4097146166e+00,1.4088186647e+00,1.2340976473e-01,1.1271512713e-01,4,9.9990266523e-01,3.6049596085e-03,2.3934576303e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-1.0547118734e-15,1.0162712974e-15,1.4646584878e-15,0.0000000000e+00,0,0
3600,3600,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.6964979853e-01,3.0350201468e-02,1.4092324409e+00,1.4082846967e+00,1.2936078621e-01,1.1859143063e-01,4,9.9990925910e-01,4.4328940436e-03,2.5917307425e-02,0.0000000000e+00,1.0000000000e+00,2.6645352591e-15,-1.8318679906e-15,9.6227993503e-16,2.0692324684e-15,0.0000000000e+00,0,0
3700,3700,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.6755051077e-01,3.2449489227e-02,1.4088655154e+00,1.4079007349e+00,1.3347479425e-01,1.2287375486e-01,4,9.9992288469e-01,5.2685293611e-03,2.7180959866e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-15,-1.9428902931e-15,9.3121921305e-16,2.1545282346e-15,0.0000000000e+00,0,0
3800,3800,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.6604485537e-01,3.3955144628e-02,1.4086218737e+00,1.4075951631e+00,1.3665963854e-01,1.2563604930e-01,4,9.9993016131e-01,6.0391162820e-03,2.7916028346e-02,0.0000000000e+00,1.0000000000e+00,2.3314683517e-15,-2.2204460493e-15,9.1763196625e-16,2.4025879970e-15,0.0000000000e+00,0,0
3900,3900,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.6480181015e-01,3.5198189845e-02,1.4083651828e+00,1.4073838100e+00,1.3881934823e-01,1.2848156288e-01,4,9.9993973183e-01,6.7354454201e-03,2.8462744425e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-2.3869795029e-15,9.3630533329e-16,2.5640473523e-15,0.0000000000e+00,0,0
4000,4000,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.6355598978e-01,3.6444010216e-02,1.4080478376e+00,1.4072380279e+00,1.4028946061e-01,1.3191393835e-01,4,9.9994956751e-01,7.4008347078e-03,2.9043175509e-02,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,-2.2204460493e-15,1.0108846045e-15,2.4397271038e-15,0.0000000000e+00,0,0
4100,4100,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.6217285337e-01,3.7827146635e-02,1.4077711963e+00,1.4070049268e+00,1.4260833095e-01,1.3483419049e-01,4,9.9995606736e-01,8.0526137556e-03,2.9774532879e-02,0.0000000000e+00,1.0000000000e+00,2.4424906542e-15,-1.8873791419e-15,9.6303332865e-16,2.1188754605e-15,0.0000000000e+00,0,0
4200,4200,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.6048175749e-01,3.9518242512e-02,1.4074697182e+00,1.4066978577e+00,1.4560610282e-01,1.3794561368e-01,4,9.9996159208e-01,8.7265658010e-03,3.0791676711e-02,0.0000000000e+00,1.0000000000e+00,2.3314683517e-15,-1.1102230246e-15,9.3812738275e-16,1.4535054698e-15,0.0000000000e+00,0,0
4300,4300,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.5867112540e-01,4.1328874603e-02,1.4071311613e+00,1.4063873877e+00,1.4857494984e-01,1.4135733088e-01,4,9.9996699742e-01,9.4175320444e-03,3.1911342559e-02,0.0000000000e+00,1.0000000000e+00,2.4424906542e-15,-3.4972025276e-15,9.2307375233e-16,3.6169725837e-15,0.0000000000e+00,0,0
4400,4400,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.5693894456e-01,4.3061055443e-02,1.4068341740e+00,1.4060518798e+00,1.5171720849e-01,1.4428307879e-01,4,9.9997139175e-01,1.0100954249e-02,3.2960101194e-02,0.0000000000e+00,1.0000000000e+00,2.4424906542e-15,-2.2204460493e-15,8.9716396504e-16,2.3948452639e-15,0.0000000000e+00,0,0
4500,4500,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.5524776765e-01,4.4752232347e-02,1.4065401443e+00,1.4057353843e+00,1.5462221498e-01,1.4712179501e-01,4,9.9997556164e-01,1.0795403834e-02,3.3956828513e-02,0.0000000000e+00,1.0000000000e+00,2.6645352591e-15,-2.4980018054e-15,8.7032071077e-16,2.6452733619e-15,0.0000000000e+00,0,0
4600,4600,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.5364019273e-01,4.6359807266e-02,1.4062349156e+00,1.4054641159e+00,1.5706883476e-01,1.5001120637e-01,4,9.9997802424e-01,1.1512710121e-02,3.4847097146e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-7.2164496601e-16,8.8564244163e-16,1.1424246108e-15,0.0000000000e+00,0,0
4700,4700,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.5215131095e-01,4.7848689047e-02,1.4059376514e+00,1.4052164216e+00,1.5926960921e-01,1.5277211934e-01,4,9.9998031883e-01,1.2207839300e-02,3.5640849747e-02,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,-1.6098233857e-15,8.4165259840e-16,1.8165655588e-15,0.0000000000e+00,0,0
4800,4800,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.5066759758e-01,4.9332402422e-02,1.4056492835e+00,1.4049603491e+00,1.6151290200e-01,1.5540299840e-01,4,9.9998351948e-01,1.2882778724e-02,3.6449623698e-02,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,-4.3298697960e-15,8.4270496798e-16,4.4111137045e-15,0.0000000000e+00,0,0
4900,4900,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.4913212967e-01,5.0867870331e-02,1.4053472724e+00,1.4047037410e+00,1.6372965565e-01,1.5811085986e-01,4,9.9998456085e-01,1.3569689454e-02,3.7298180876e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-3.3306690739e-15,8.6210436785e-16,3.4404331734e-15,0.0000000000e+00,1,0
5000,5000,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.4761799376e-01,5.2382006236e-02,1.4050477214e+00,1.4044557889e+00,1.6584310928e-01,1.6075105146e-01,4,9.9998684304e-01,1.4259238123e-02,3.8122768113e-02,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,-1.2767564783e-15,8.4574151079e-16,1.5314652487e-15,0.0000000000e+00,1,0
5100,5100,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.4623351973e-01,5.3766480268e-02,1.4047805017e+00,1.4042184685e+00,1.6784067677e-01,1.6306974569e-01,4,9.9998836466e-01,1.4929204426e-02,3.8837275842e-02,0.0000000000e+00,1.0000000000e+00,2.6645352591e-15,-3.5527136788e-15,8.7783733120e-16,3.6595591078e-15,0.0000000000e+00,1,0
5200,5200,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.4497779699e-01,5.5022203013e-02,1.4045658478e+00,1.4039774606e+00,1.6984490044e-01,1.6490839677e-01,4,9.9998962332e-01,1.5564477597e-02,3.9457725416e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-2.0539125956e-15,9.1314509560e-16,2.2477524143e-15,0.0000000000e+00,1,0
5300,5300,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.4380079366e-01,5.6199206340e-02,1.4043726370e+00,1.4037467210e+00,1.7174150107e-01,1.6654577920e-01,4,9.9999022597e-01,1.6170101333e-02,4.0029105007e-02,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,-2.2204460493e-15,9.2859829588e-16,2.4067977590e-15,0.0000000000e+00,1,0
5400,5400,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.4273251614e-01,5.7267483857e-02,1.4041945688e+00,1.4035425019e+00,1.7340255263e-01,1.6804050958e-01,4,9.9999192421e-01,1.6759611622e-02,4.0507872235e-02,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,-2.1094237468e-15,9.4261493690e-16,2.3104526532e-15,0.0000000000e+00,1,0
5500,5500,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.4181188383e-01,5.8188116170e-02,1.4040265063e+00,1.4033755642e+00,1.7474846447e-01,1.6943898515e-01,4,9.9999259215e-01,1.7335657191e-02,4.0852458979e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-4.1633363423e-15,9.5979135584e-16,4.2725365939e-15,0.0000000000e+00,1,0
5600,5600,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.4097360011e-01,5.9026399893e-02,1.4038662487e+00,1.4032308249e+00,1.7590694120e-01,1.7076169293e-01,4,9.9999349993e-01,1.7881230465e-02,4.1145169428e-02,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,-2.2204460493e-15,9.4091341912e-16,2.4115759826e-15,0.0000000000e+00,1,0
5700,5700,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.4016363010e-01,5.9836369900e-02,1.4037094375e+00,1.4030917625e+00,1.7701272858e-01,1.7204596762e-01,4,9.9999400499e-01,1.8387129203e-02,4.1449240697e-02,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,-2.1649348980e-15,9.7859358557e-16,2.3758342784e-15,0.0000000000e+00,1,0
5800,5800,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.3939578614e-01,6.0604213863e-02,1.4035558315e+00,1.4029634553e+00,1.7802680466e-01,1.7329462704e-01,4,9.9999461290e-01,1.8859557028e-02,4.1744656835e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,-2.1094237468e-15,9.8736452969e-16,2.3290678947e-15,0.0000000000e+00,1,0
5900,5900,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.3866498478e-01,6.1335015220e-02,1.4034123261e+00,1.4028392584e+00,1.7900283565e-01,1.7445298243e-01,4,9.9999490594e-01,1.9332283715e-02,4.2002731505e-02,0.0000000000e+00,1.0000000000e+00,2.8865798640e-15,-1.6098233857e-15,1.0110543236e-15,1.9009897892e-15,0.0000000000e+00,1,0
6000,6000,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.3796544400e-01,6.2034556002e-02,1.4032889245e+00,1.4027083685e+00,1.8002564490e-01,1.7544285205e-01,4,9.9999569275e-01,1.9824403717e-02,4.2210152285e-02,0.0000000000e+00,1.0000000000e+00,1.6653345369e-15,-2.9976021665e-15,9.8568221648e-16,3.1555012566e-15,0.0000000000e+00,1,0
6100,6100,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.3733004528e-01,6.2669954717e-02,1.4031825178e+00,1.4025809737e+00,1.8101550294e-01,1.7629186539e-01,4,9.9999598797e-01,2.0321423275e-02,4.2348531442e-02,0.0000000000e+00,1.0000000000e+00,2.7755575616e-15,-2.3314683517e-15,9.7336675234e-16,2.5264970828e-15,0.0000000000e+00,1,0
6200,6200,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.3673249231e-01,6.3267507687e-02,1.4030715304e+00,1.4024691876e+00,1.8187956925e-01,1.7717302404e-01,4,9.9999622592e-01,2.0804947733e-02,4.2462559954e-02,0.0000000000e+00,1.0000000000e+00,9.9920072216e-16,-2.3314683517e-15,9.9171430747e-16,2.5336222968e-15,0.0000000000e+00,1,0
6300,6300,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.3611082993e-01,6.3889170073e-02,1.4029494889e+00,1.4023633907e+00,1.8269351485e-01,1.7813683377e-01,4,9.9999657213e-01,2.1279697327e-02,4.2609472746e-02,0.0000000000e+00,1.0000000000e+00,1.4432899320e-15,-2.9976021665e-15,9.6691116251e-16,3.1496882298e-15,0.0000000000e+00,1,0
6400,6400,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.3548463142e-01,6.4515368577e-02,1.4028351268e+00,1.4022509042e+00,1.8355490061e-01,1.7903521167e-01,4,9.9999691599e-01,2.1745829120e-02,4.2769539456e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-2.1649348980e-15,1.0171384241e-15,2.3919685797e-15,0.0000000000e+00,1,0
6500,6500,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.3491608713e-01,6.5083912866e-02,1.4027454123e+00,1.4021340479e+00,1.8444541674e-01,1.7973677463e-01,4,9.9999713001e-01,2.2189324193e-02,4.2894588673e-02,0.0000000000e+00,1.0000000000e+00,1.7763568394e-15,-4.3853809473e-15,9.7811291625e-16,4.4931359794e-15,0.0000000000e+00,1,0
6600,6600,300,D,1,1,1.0000000000e-15,1.0000000000e-08,9.3439659312e-01,6.5603406884e-02,1.4026643002e+00,1.4020242423e+00,1.8527823373e-01,1.8036868044e-01,4,9.9999739026e-01,2.2601881967e-02,4.3001524917e-02,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,-1.6098233857e-15,1.0047357634e-15,1.8976367638e-15,0.0000000000e+00,1,0
